SalesOrderNumber_CY,OrderDate,SalesPerson,SalesRegion,SalesProvince,SalesCity,SalesPostalCode,CustomerCode,CustomerName,CustomerRegion,CustomerProvince,CustomerCity,CustomerPostalCode,ProductCategory,ProductSubCategory,ProductName,ProductCode,UnitCost_CY,UnitPrice_CY,UnitPriceDiscount_CY,OrderQty_CY,UnitFreightCost_CY,ActualSales_CY,COGS_CY,FrontMargin_CY,GrossMargin_CY,IsPromo_CY,SalesOrderNumber_LY,UnitCost_LY,UnitPrice_LY,UnitPriceDiscount_LY,OrderQty_LY,UnitFreightCost_LY,ActualSales_LY,COGS_LY,FrontMargin_LY,GrossMargin_LY,IsPromo_LY
SO48069,2006-11-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029523,The Gear Store,United States,Texas,Houston,77003,Accessories,Helmets,"Sport-100 Helmet, Black",HL-U509,13.0863,34.99,0.0,2.0,49.9621,69.98,26.1726,43.8074,-56.1168,0.0,SO44556,13.0863,34.99,0.0,4.0,57.3122,139.96,52.3452,87.6148,-141.634,0.0
SO48070,2006-11-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030095,Swift Cycles,United States,Texas,Houston,77003,Components,Road Frames,"LL Road Frame - Black, 58",FR-R38B-58,204.6251,337.22,0.0,1.0,5.6714,337.22,204.6251,132.59490000000002,126.92350000000002,0.0,SO44557,204.6251,337.22,0.0,1.0,40.2192,337.22,204.6251,132.59490000000002,92.37570000000002,0.0
SO48075,2006-11-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029963,Every Bike Shop,United States,Tennessee,La Vergne,37086,Bikes,Road Bikes,"Road-650 Black, 44",BK-R50B-44,486.7066,782.99,0.0,3.0,40.4873,2348.9700000000003,1460.1198,888.8502000000003,767.3883000000003,0.0,SO44562,486.7066,782.99,0.0,2.0,32.163,1565.98,973.4132,592.5668000000001,528.2408,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",LJ-0192-X,38.4923,49.99,0.0,3.0,32.5181,149.97,115.4769,34.4931,-63.061199999999985,0.0,SO44564,38.4923,49.99,0.0,1.0,43.2718,49.99,38.4923,11.497700000000002,-31.774099999999997,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",LJ-0192-M,38.4923,49.99,0.0,2.0,32.5181,99.98,76.9846,22.995400000000004,-42.04079999999999,0.0,SO44564,38.4923,49.99,0.0,1.0,43.2718,49.99,38.4923,11.497700000000002,-31.774099999999997,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Components,Road Frames,"LL Road Frame - Black, 58",FR-R38B-58,204.6251,337.22,0.0,6.0,32.5181,2023.3200000000002,1227.7506,795.5694000000001,600.4608000000001,0.0,SO44564,204.6251,337.22,0.0,5.0,43.2718,1686.1000000000001,1023.1255,662.9745000000001,446.61550000000017,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Bikes,Road Bikes,"Road-650 Red, 60",BK-R50R-60,486.7066,782.99,0.0,2.0,32.5181,1565.98,973.4132,592.5668000000001,527.5306,0.0,SO44564,486.7066,782.99,0.0,2.0,43.2718,1565.98,973.4132,592.5668000000001,506.0232000000001,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Bikes,Road Bikes,"Road-650 Red, 52",BK-R50R-52,486.7066,782.99,0.0,2.0,32.5181,1565.98,973.4132,592.5668000000001,527.5306,0.0,SO44564,486.7066,782.99,0.0,3.0,43.2718,2348.9700000000003,1460.1198,888.8502000000003,759.0348000000004,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Components,Road Frames,"LL Road Frame - Red, 48",FR-R38R-48,187.1571,337.22,0.0,4.0,32.5181,1348.88,748.6284,600.2516,470.17920000000004,0.0,SO44564,187.1571,337.22,0.0,5.0,43.2718,1686.1000000000001,935.7855000000001,750.3145000000001,533.9555,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Components,Road Frames,"LL Road Frame - Red, 62",FR-R38R-62,187.1571,337.22,0.0,7.0,32.5181,2360.54,1310.0997000000002,1050.4402999999998,822.8135999999997,0.0,SO44564,187.1571,337.22,0.0,1.0,43.2718,337.22,187.1571,150.0629,106.79110000000001,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Bikes,Road Bikes,"Road-650 Black, 58",BK-R50B-58,486.7066,782.99,0.0,4.0,32.5181,3131.96,1946.8264,1185.1336000000001,1055.0612,0.0,SO44564,486.7066,782.99,0.0,1.0,43.2718,782.99,486.7066,296.28340000000003,253.01160000000004,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Components,Road Frames,"LL Road Frame - Red, 60",FR-R38R-60,187.1571,337.22,0.0,1.0,32.5181,337.22,187.1571,150.0629,117.54480000000001,0.0,SO44564,187.1571,337.22,0.0,3.0,43.2718,1011.6600000000001,561.4713,450.18870000000004,320.37330000000003,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Bikes,Road Bikes,"Road-650 Red, 44",BK-R50R-44,486.7066,782.99,0.0,5.0,32.5181,3914.95,2433.533,1481.417,1318.8265,0.0,SO44564,486.7066,782.99,0.0,1.0,43.2718,782.99,486.7066,296.28340000000003,253.01160000000004,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Bikes,Road Bikes,"Road-650 Black, 62",BK-R50B-62,486.7066,782.99,0.0,4.0,32.5181,3131.96,1946.8264,1185.1336000000001,1055.0612,0.0,SO44564,486.7066,782.99,0.0,1.0,43.2718,782.99,486.7066,296.28340000000003,253.01160000000004,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Components,Road Frames,"LL Road Frame - Red, 44",FR-R38R-44,187.1571,337.22,0.0,2.0,32.5181,674.44,374.3142,300.1258,235.08960000000002,0.0,SO44564,187.1571,337.22,0.0,1.0,43.2718,337.22,187.1571,150.0629,106.79110000000001,0.0
SO48080,2006-11-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029853,Affordable Sports Equipment,United States,California,Lake Elsinore,92530,Bikes,Road Bikes,"Road-650 Red, 48",BK-R50R-48,486.7066,782.99,0.0,2.0,32.5181,1565.98,973.4132,592.5668000000001,527.5306,0.0,SO44564,486.7066,782.99,0.0,1.0,43.2718,782.99,486.7066,296.28340000000003,253.01160000000004,0.0
SO48083,2006-11-01,Shu Ito,United States,California,San Francisco,94109,AW00029521,Brightwork Company,United States,Nevada,Las Vegas,89106,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,9.0,20.5976,80.91,62.3007,18.609299999999998,-166.7691,0.0,SO44567,6.9223,8.99,0.0,7.0,117.3452,62.93,48.4561,14.4739,-806.9425000000001,0.0
SO48083,2006-11-01,Shu Ito,United States,California,San Francisco,94109,AW00029521,Brightwork Company,United States,Nevada,Las Vegas,89106,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,5.0,20.5976,249.95000000000002,192.4615,57.488500000000016,-45.49949999999998,0.0,SO44567,38.4923,49.99,0.0,4.0,117.3452,199.96,153.9692,45.99080000000001,-423.39,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Red, 58",BK-R50R-58,486.7066,782.99,0.0,2.0,46.4402,1565.98,973.4132,592.5668000000001,499.68640000000005,0.0,SO44570,486.7066,782.99,0.0,4.0,54.8929,3131.96,1946.8264,1185.1336000000001,965.5620000000001,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Black, 60",BK-R50B-60,486.7066,782.99,0.0,1.0,46.4402,782.99,486.7066,296.28340000000003,249.84320000000002,0.0,SO44570,486.7066,782.99,0.0,1.0,54.8929,782.99,486.7066,296.28340000000003,241.39050000000003,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Black, 48",BK-R50B-48,486.7066,782.99,0.0,1.0,46.4402,782.99,486.7066,296.28340000000003,249.84320000000002,0.0,SO44570,486.7066,782.99,0.0,1.0,54.8929,782.99,486.7066,296.28340000000003,241.39050000000003,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Red, 48",BK-R50R-48,486.7066,782.99,0.0,3.0,46.4402,2348.9700000000003,1460.1198,888.8502000000003,749.5296000000003,0.0,SO44570,486.7066,782.99,0.0,2.0,54.8929,1565.98,973.4132,592.5668000000001,482.78100000000006,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Black, 44",BK-R50B-44,486.7066,782.99,0.0,1.0,46.4402,782.99,486.7066,296.28340000000003,249.84320000000002,0.0,SO44570,486.7066,782.99,0.0,3.0,54.8929,2348.9700000000003,1460.1198,888.8502000000003,724.1715000000004,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Components,Road Frames,"LL Road Frame - Red, 60",FR-R38R-60,187.1571,337.22,0.0,4.0,46.4402,1348.88,748.6284,600.2516,414.49080000000004,0.0,SO44570,187.1571,337.22,0.0,2.0,54.8929,674.44,374.3142,300.1258,190.34000000000003,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Components,Road Frames,"LL Road Frame - Red, 44",FR-R38R-44,187.1571,337.22,0.0,1.0,46.4402,337.22,187.1571,150.0629,103.62270000000001,0.0,SO44570,187.1571,337.22,0.0,3.0,54.8929,1011.6600000000001,561.4713,450.18870000000004,285.51000000000005,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Components,Road Frames,"LL Road Frame - Red, 62",FR-R38R-62,187.1571,337.22,0.0,3.0,46.4402,1011.6600000000001,561.4713,450.18870000000004,310.8681,0.0,SO44570,187.1571,337.22,0.0,4.0,54.8929,1348.88,748.6284,600.2516,380.68000000000006,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Components,Road Frames,"LL Road Frame - Black, 52",FR-R38B-52,204.6251,337.22,0.0,2.0,46.4402,674.44,409.2502,265.18980000000005,172.30940000000004,0.0,SO44570,204.6251,337.22,0.0,3.0,54.8929,1011.6600000000001,613.8753,397.78470000000004,233.10600000000005,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Components,Road Frames,"LL Road Frame - Red, 48",FR-R38R-48,187.1571,337.22,0.0,5.0,46.4402,1686.1000000000001,935.7855000000001,750.3145000000001,518.1135,0.0,SO44570,187.1571,337.22,0.0,2.0,54.8929,674.44,374.3142,300.1258,190.34000000000003,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Black, 62",BK-R50B-62,486.7066,782.99,0.0,4.0,46.4402,3131.96,1946.8264,1185.1336000000001,999.3728000000001,0.0,SO44570,486.7066,782.99,0.0,2.0,54.8929,1565.98,973.4132,592.5668000000001,482.78100000000006,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Red, 52",BK-R50R-52,486.7066,782.99,0.0,5.0,46.4402,3914.95,2433.533,1481.417,1249.216,0.0,SO44570,486.7066,782.99,0.0,3.0,54.8929,2348.9700000000003,1460.1198,888.8502000000003,724.1715000000004,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Red, 62",BK-R50R-62,486.7066,782.99,0.0,2.0,46.4402,1565.98,973.4132,592.5668000000001,499.68640000000005,0.0,SO44570,486.7066,782.99,0.0,1.0,54.8929,782.99,486.7066,296.28340000000003,241.39050000000003,0.0
SO48087,2006-11-01,David Campbell,United States,Washington,Bellevue,98004,AW00029885,Sure & Reliable Sporting Goods,United States,Washington,Longview,98632,Bikes,Road Bikes,"Road-650 Red, 60",BK-R50R-60,486.7066,782.99,0.0,2.0,46.4402,1565.98,973.4132,592.5668000000001,499.68640000000005,0.0,SO44570,486.7066,782.99,0.0,2.0,54.8929,1565.98,973.4132,592.5668000000001,482.78100000000006,0.0
SO48290,2006-12-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029592,Painters Bicycle Specialists,United States,Connecticut,Waterbury,6710,Bikes,Road Bikes,"Road-650 Red, 48",BK-R50R-48,486.7066,782.99,0.0,3.0,31.0806,2348.9700000000003,1460.1198,888.8502000000003,795.6084000000003,0.0,SO44740,486.7066,782.99,0.0,2.0,22.1354,1565.98,973.4132,592.5668000000001,548.296,0.0
SO48290,2006-12-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029592,Painters Bicycle Specialists,United States,Connecticut,Waterbury,6710,Bikes,Road Bikes,"Road-650 Red, 60",BK-R50R-60,486.7066,782.99,0.0,4.0,31.0806,3131.96,1946.8264,1185.1336000000001,1060.8112,0.0,SO44740,486.7066,782.99,0.0,2.0,22.1354,1565.98,973.4132,592.5668000000001,548.296,0.0
SO48290,2006-12-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029592,Painters Bicycle Specialists,United States,Connecticut,Waterbury,6710,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,6.0,31.0806,299.94,230.9538,68.9862,-117.4974,0.0,SO44740,38.4923,49.99,0.0,2.0,22.1354,99.98,76.9846,22.995400000000004,-21.275399999999998,0.0
SO48290,2006-12-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029592,Painters Bicycle Specialists,United States,Connecticut,Waterbury,6710,Bikes,Road Bikes,"Road-650 Red, 44",BK-R50R-44,486.7066,782.99,0.0,3.0,31.0806,2348.9700000000003,1460.1198,888.8502000000003,795.6084000000003,0.0,SO44740,486.7066,782.99,0.0,2.0,22.1354,1565.98,973.4132,592.5668000000001,548.296,0.0
SO48290,2006-12-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029592,Painters Bicycle Specialists,United States,Connecticut,Waterbury,6710,Bikes,Road Bikes,"Road-650 Red, 62",BK-R50R-62,486.7066,782.99,0.0,5.0,31.0806,3914.95,2433.533,1481.417,1326.014,0.0,SO44740,486.7066,782.99,0.0,2.0,22.1354,1565.98,973.4132,592.5668000000001,548.296,0.0
SO48290,2006-12-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029592,Painters Bicycle Specialists,United States,Connecticut,Waterbury,6710,Bikes,Road Bikes,"Road-650 Black, 52",BK-R50B-52,486.7066,782.99,0.0,3.0,31.0806,2348.9700000000003,1460.1198,888.8502000000003,795.6084000000003,0.0,SO44740,486.7066,782.99,0.0,1.0,22.1354,782.99,486.7066,296.28340000000003,274.148,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Red, 44",BK-R50R-44,486.7066,782.99,0.0,3.0,35.4329,2348.9700000000003,1460.1198,888.8502000000003,782.5515000000003,0.0,SO44758,486.7066,782.99,0.0,2.0,28.4807,1565.98,973.4132,592.5668000000001,535.6054,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Components,Road Frames,"LL Road Frame - Red, 60",FR-R38R-60,187.1571,337.22,0.0,1.0,35.4329,337.22,187.1571,150.0629,114.63000000000002,0.0,SO44758,187.1571,337.22,0.0,4.0,28.4807,1348.88,748.6284,600.2516,486.32880000000006,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Black, 44",BK-R50B-44,486.7066,782.99,0.0,1.0,35.4329,782.99,486.7066,296.28340000000003,260.8505,0.0,SO44758,486.7066,782.99,0.0,3.0,28.4807,2348.9700000000003,1460.1198,888.8502000000003,803.4081000000003,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Accessories,Helmets,"Sport-100 Helmet, Red",HL-U509-R,13.0863,34.99,0.0,7.0,35.4329,244.93,91.6041,153.3259,-94.70439999999999,0.0,SO44758,13.0863,34.99,0.0,2.0,28.4807,69.98,26.1726,43.8074,-13.153999999999996,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,3.0,35.4329,149.97,115.4769,34.4931,-71.8056,0.0,SO44758,38.4923,49.99,0.0,5.0,28.4807,249.95000000000002,192.4615,57.488500000000016,-84.91499999999999,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Red, 58",BK-R50R-58,486.7066,782.99,0.0,2.0,35.4329,1565.98,973.4132,592.5668000000001,521.701,0.0,SO44758,486.7066,782.99,0.0,2.0,28.4807,1565.98,973.4132,592.5668000000001,535.6054,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Red, 48",BK-R50R-48,486.7066,782.99,0.0,2.0,35.4329,1565.98,973.4132,592.5668000000001,521.701,0.0,SO44758,486.7066,782.99,0.0,4.0,28.4807,3131.96,1946.8264,1185.1336000000001,1071.2108,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Red, 62",BK-R50R-62,486.7066,782.99,0.0,2.0,35.4329,1565.98,973.4132,592.5668000000001,521.701,0.0,SO44758,486.7066,782.99,0.0,1.0,28.4807,782.99,486.7066,296.28340000000003,267.8027,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Black, 52",BK-R50B-52,486.7066,782.99,0.0,3.0,35.4329,2348.9700000000003,1460.1198,888.8502000000003,782.5515000000003,0.0,SO44758,486.7066,782.99,0.0,2.0,28.4807,1565.98,973.4132,592.5668000000001,535.6054,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Components,Road Frames,"LL Road Frame - Red, 44",FR-R38R-44,187.1571,337.22,0.0,3.0,35.4329,1011.6600000000001,561.4713,450.18870000000004,343.89000000000004,0.0,SO44758,187.1571,337.22,0.0,1.0,28.4807,337.22,187.1571,150.0629,121.58220000000001,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Black, 62",BK-R50B-62,486.7066,782.99,0.0,6.0,35.4329,4697.9400000000005,2920.2396,1777.7004000000006,1565.1030000000005,0.0,SO44758,486.7066,782.99,0.0,2.0,28.4807,1565.98,973.4132,592.5668000000001,535.6054,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",LJ-0192-M,38.4923,49.99,0.0,6.0,35.4329,299.94,230.9538,68.9862,-143.6112,0.0,SO44758,38.4923,49.99,0.0,2.0,28.4807,99.98,76.9846,22.995400000000004,-33.965999999999994,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Red, 52",BK-R50R-52,486.7066,782.99,0.0,2.0,35.4329,1565.98,973.4132,592.5668000000001,521.701,0.0,SO44758,486.7066,782.99,0.0,1.0,28.4807,782.99,486.7066,296.28340000000003,267.8027,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,13.0863,34.99,0.0,2.0,35.4329,69.98,26.1726,43.8074,-27.058399999999992,0.0,SO44758,13.0863,34.99,0.0,1.0,28.4807,34.99,13.0863,21.9037,-6.576999999999998,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Components,Road Frames,"LL Road Frame - Black, 52",FR-R38B-52,204.6251,337.22,0.0,4.0,35.4329,1348.88,818.5004,530.3796000000001,388.64800000000014,0.0,SO44758,204.6251,337.22,0.0,3.0,28.4807,1011.6600000000001,613.8753,397.78470000000004,312.34260000000006,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,4.0,35.4329,35.96,27.6892,8.270800000000001,-133.46079999999998,0.0,SO44758,6.9223,8.99,0.0,2.0,28.4807,17.98,13.8446,4.135400000000001,-52.82599999999999,0.0
SO48325,2006-12-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00029651,Good Bike Shop,United States,Wisconsin,Racine,53182,Bikes,Road Bikes,"Road-650 Red, 60",BK-R50R-60,486.7066,782.99,0.0,5.0,35.4329,3914.95,2433.533,1481.417,1304.2525,0.0,SO44758,486.7066,782.99,0.0,1.0,28.4807,782.99,486.7066,296.28340000000003,267.8027,0.0
